-1,-56655.25884515953,2697.8694688171204,1.0
-1,-45297.2875372347,2264.864376861735,0.95
-1,-84410.98144734367,4019.570545111603,1.0
-1,-71005.90341384614,3381.2334958974357,1.0
-1,-77711.33624662616,3700.5398212679124,1.0
-1,-20137.459509624583,1438.3899649731845,0.65
-1,-37356.2681831587,1966.1193780609844,0.9
-1,-20073.458301591316,1544.1121770454859,0.6
-1,-24628.10495532919,1448.7120561958345,0.8
-1,-16957.485285509847,1304.421945039219,0.6
-1,-16329.398149087412,1166.3855820776723,0.65
-1,-15224.320292434664,1171.1015609565127,0.6
-1,-9481.890411676204,1185.2363014595255,0.35
-1,-12585.49780779863,1144.1361643453301,0.5
-1,-7034.438858639285,1004.9198369484693,0.3
-1,-12493.042665597923,1135.731151417993,0.5
-1,-14489.718458131872,1207.476538177656,0.55
-1,-9848.347560409158,984.8347560409157,0.45
-1,-10411.99856234168,1041.199856234168,0.45
-1,-7412.327843897999,926.5409804872498,0.35
-1,-4361.416353956296,872.2832707912592,0.2
-1,-3276.9148458277546,819.2287114569386,0.15
-1,-4480.656482832412,896.1312965664823,0.2
-1,-3174.9640886041702,793.7410221510426,0.15
-1,-5479.901911152279,913.3169851920466,0.25
-1,-4401.837168784328,880.3674337568656,0.2
-1,-6420.726182927827,917.246597561118,0.3
-1,-2896.179804850273,965.3932682834243,0.1
-1,-2594.4758287038517,864.8252762346173,0.1
-1,-5007.140749852148,834.5234583086913,0.25
-1,-1605.7139165573542,802.8569582786771,0.05
-1,-4915.720746383155,819.2867910638591,0.25
-1,-3168.088005567114,792.0220013917785,0.15
-1,-1728.807090763158,864.403545381579,0.05
-1,-2244.078787274333,748.0262624247777,0.1
-1,-5194.582097580378,865.763682930063,0.25
-1,-3521.200453809617,880.3001134524043,0.15
-1,-3962.5211179361754,792.5042235872351,0.2
-1,-1920.899864347033,960.4499321735165,0.05
-1,-813.4585520990014,813.4585520990014,0.0
-1,-2406.692694413238,802.230898137746,0.1
-1,-856.9831595594679,856.9831595594679,0.0
-1,-1681.6389893188623,840.8194946594311,0.05
-1,-2549.360318435942,849.7867728119808,0.1
-1,-2335.460982445521,778.4869941485069,0.1
-1,-3355.782762963339,838.9456907408347,0.15
-1,-2812.52107966156,937.5070265538534,0.1
-1,-2356.947785742124,785.6492619140413,0.1
-1,-1700.7497444310557,850.3748722155278,0.05
-1,-3180.785609811171,795.1964024527928,0.15
-1,-864.6185440560429,864.6185440560429,0.0
-1,-2608.2449299945665,869.4149766648555,0.1
-1,-871.7410019333611,871.7410019333611,0.0
-1,-1765.9701963956156,882.9850981978078,0.05
-1,-3246.2763085770694,811.5690771442673,0.15
-1,-7608.287753139995,845.365305904444,0.4
-1,-858.5574215075508,858.5574215075508,0.0
-1,-1642.29296591162,821.14648295581,0.05
-1,-2969.562116935843,989.8540389786142,0.1
-1,-2999.5907920491686,749.8976980122922,0.15
-1,-895.6761526883543,895.6761526883543,0.0
-1,-3557.311562498736,889.327890624684,0.15
-1,-1813.050869984165,906.5254349920825,0.05
-1,-1767.6867059739404,883.8433529869702,0.05
-1,-2628.187342137397,876.0624473791323,0.1
-1,-4377.818105342186,875.5636210684371,0.2
-1,-5295.56210005325,882.5936833422084,0.25
-1,-784.3475518673494,784.3475518673494,0.0
-1,-5315.113455678845,885.8522426131408,0.25
-1,-1814.9644030524528,907.4822015262264,0.05
-1,-4956.991271730153,826.1652119550255,0.25
-1,-4177.808981873815,835.561796374763,0.2
-1,-1816.653219289543,908.3266096447715,0.05
-1,-760.6617716851599,760.6617716851599,0.0
-1,-1622.5011070632888,811.2505535316444,0.05
-1,-3646.17611988497,911.5440299712425,0.15
-1,-905.5075044451266,905.5075044451266,0.0
-1,-1775.2451331701745,887.6225665850873,0.05
-1,-2608.5797691374255,869.5265897124752,0.1
-1,-2646.061828066935,882.0206093556451,0.1
-1,-1619.7740787142088,809.8870393571044,0.05
-1,-3498.1573711312863,874.5393427828216,0.15
-1,-1657.8301208589155,828.9150604294578,0.05
-1,-1501.0491947459386,750.5245973729693,0.05
-1,-746.6741653163195,746.6741653163195,0.0
-1,-2510.5082988832114,836.8360996277371,0.1
-1,-1680.270169445193,840.1350847225965,0.05
-1,-834.2592828221974,834.2592828221974,0.0
-1,-783.7309291968763,783.7309291968763,0.0
-1,-2685.194055863353,895.0646852877843,0.1
-1,-1715.5799691840828,857.7899845920414,0.05
-1,-2445.387747248054,815.1292490826846,0.1
-1,-775.3543471038114,775.3543471038114,0.0
-1,-1653.0218282294254,826.5109141147127,0.05
-1,-803.8362115863769,803.8362115863769,0.0
-1,-1758.4360269264703,879.2180134632351,0.05
-1,-795.4673796963132,795.4673796963132,0.0
-1,-907.4754976322145,907.4754976322145,0.0
-1,-883.2585693615011,883.2585693615011,0.0
-1,-1686.101489827408,843.050744913704,0.05
-1,-2479.94653896334,826.6488463211134,0.1
-1,-2718.6630110712085,906.2210036904028,0.1
-1,-2730.621857896761,910.207285965587,0.1
-1,-765.8510809444301,765.8510809444301,0.0
-1,-926.6027362053967,926.6027362053967,0.0
-1,-823.5233044650529,823.5233044650529,0.0
-1,-797.5268480486955,797.5268480486955,0.0
-1,-3129.4642585875886,782.3660646468971,0.15
-1,-809.7474965144654,809.7474965144654,0.0
-1,-879.1503529205862,879.1503529205862,0.0
-1,-1716.3621644132197,858.1810822066099,0.05
-1,-1543.9697692877219,771.9848846438609,0.05
-1,-1440.9782869676887,720.4891434838444,0.05
-1,-878.9867837879133,878.9867837879133,0.0
-1,-836.1275302544977,836.1275302544977,0.0
-1,-704.5834378549025,704.5834378549025,0.0
-1,-2705.3272611702414,901.7757537234138,0.1
-1,-757.6251820060239,757.6251820060239,0.0
-1,-852.6981970564451,852.6981970564451,0.0
-1,-1488.6251669285334,744.3125834642667,0.05
-1,-1609.1203600341557,804.5601800170779,0.05
-1,-1717.33376242102,858.66688121051,0.05
-1,-1621.996102398917,810.9980511994585,0.05
-1,-3349.3368144811157,837.3342036202789,0.15
-1,-2662.975253109069,887.6584177030229,0.1
-1,-740.238421967025,740.238421967025,0.0
-1,-789.2054928582652,789.2054928582652,0.0
-1,-1694.6645535291864,847.3322767645932,0.05
-1,-784.1236775593645,784.1236775593645,0.0
-1,-1697.4938247668747,848.7469123834373,0.05
-1,-2857.382279474159,952.4607598247196,0.1
-1,-1703.983409408286,851.991704704143,0.05
-1,-797.597522417257,797.597522417257,0.0
-1,-1740.1311015086028,870.0655507543014,0.05
-1,-3100.7322886261713,775.1830721565428,0.15
-1,-822.2215217090732,822.2215217090732,0.0
-1,-3347.6674196746326,836.9168549186581,0.15
-1,-844.4543498695542,844.4543498695542,0.0
-1,-854.904204501699,854.904204501699,0.0
-1,-1747.8188743756584,873.9094371878292,0.05
-1,-772.9868107835097,772.9868107835097,0.0
-1,-1710.164405012593,855.0822025062965,0.05
-1,-1759.8184893169698,879.9092446584849,0.05
-1,-857.6592539155245,857.6592539155245,0.0
-1,-876.1425748077638,876.1425748077638,0.0
-1,-828.641053914985,828.641053914985,0.0
-1,-863.7351703100472,863.7351703100472,0.0
-1,-861.1565539649321,861.1565539649321,0.0
-1,-805.9765748199083,805.9765748199083,0.0
-1,-823.8268042142383,823.8268042142383,0.0
-1,-1735.3745977685392,867.6872988842696,0.05
-1,-777.4923713082911,777.4923713082911,0.0
-1,-734.119995950591,734.119995950591,0.0
-1,-884.2909662078899,884.2909662078899,0.0
-1,-1624.1668113334786,812.0834056667393,0.05
-1,-1802.4860549687137,901.2430274843568,0.05
-1,-783.5787998400497,783.5787998400497,0.0
-1,-808.2912258842634,808.2912258842634,0.0
-1,-1750.6475885662765,875.3237942831382,0.05
-1,-1852.9841607277208,926.4920803638604,0.05
-1,-872.961485255905,872.961485255905,0.0
-1,-796.2595878493509,796.2595878493509,0.0
-1,-804.5481274032525,804.5481274032525,0.0
-1,-818.4957139193779,818.4957139193779,0.0
-1,-2911.2947756149447,970.4315918716483,0.1
-1,-4793.128801451652,798.854800241942,0.25
-1,-854.7715800239645,854.7715800239645,0.0
-1,-1702.7451621843845,851.3725810921923,0.05
-1,-812.4330423036672,812.4330423036672,0.0
-1,-787.7244584068072,787.7244584068072,0.0
-1,-771.6925692978882,771.6925692978882,0.0
-1,-853.7630745147742,853.7630745147742,0.0
-1,-1699.1373564272105,849.5686782136053,0.05
-1,-860.0268042801928,860.0268042801928,0.0
-1,-1816.4748089183745,908.2374044591872,0.05
-1,-848.4790801030132,848.4790801030132,0.0
-1,-838.4187190319625,838.4187190319625,0.0
-1,-707.7370436450614,707.7370436450614,0.0
-1,-829.329277348255,829.329277348255,0.0
-1,-833.8696730134747,833.8696730134747,0.0
-1,-1639.4250636733311,819.7125318366656,0.05
-1,-873.1753700309387,873.1753700309387,0.0
-1,-803.5256451987206,803.5256451987206,0.0
-1,-820.7954688342077,820.7954688342077,0.0
-1,-865.101114619952,865.101114619952,0.0
-1,-867.3288496943293,867.3288496943293,0.0
-1,-814.4323117109029,814.4323117109029,0.0
-1,-881.6445154184461,881.6445154184461,0.0
-1,-847.2632409513618,847.2632409513618,0.0
-1,-1675.889660099695,837.9448300498475,0.05
-1,-759.7366225840428,759.7366225840428,0.0
-1,-830.2194916925964,830.2194916925964,0.0
-1,-765.2781647479102,765.2781647479102,0.0
-1,-842.0114654349586,842.0114654349586,0.0
-1,-818.807764324069,818.807764324069,0.0
-1,-1590.7358049331574,795.3679024665787,0.05
-1,-889.3538698663439,889.3538698663439,0.0
-1,-813.4184808858383,813.4184808858383,0.0
-1,-813.3020585757235,813.3020585757235,0.0
-1,-811.2227471566949,811.2227471566949,0.0
-1,-1647.101762153268,823.550881076634,0.05
-1,-824.7517488832971,824.7517488832971,0.0
-1,-1659.9549340801511,829.9774670400756,0.05
-1,-826.8023721721212,826.8023721721212,0.0
-1,-790.0679067089743,790.0679067089743,0.0
-1,-877.166775987235,877.166775987235,0.0
-1,-832.511910078063,832.511910078063,0.0
-1,-1567.11273322171,783.556366610855,0.05
-1,-793.0326430100356,793.0326430100356,0.0
-1,-1634.4316111788398,817.2158055894199,0.05
-1,-779.6693006545424,779.6693006545424,0.0
-1,-729.9499619494892,729.9499619494892,0.0
-1,-1610.5710708758386,805.2855354379193,0.05
-1,-843.2653704003758,843.2653704003758,0.0
-1,-812.8729741257796,812.8729741257796,0.0
-1,-809.8273056863028,809.8273056863028,0.0
-1,-2334.3057212714384,778.1019070904795,0.1
-1,-766.8494473168757,766.8494473168757,0.0
-1,-836.9338922100969,836.9338922100969,0.0
-1,-2401.380390151813,800.4601300506043,0.1
-1,-777.4729577056697,777.4729577056697,0.0
-1,-4275.940327260442,855.1880654520885,0.2
-1,-768.0726563646188,768.0726563646188,0.0
-1,-789.0969087224624,789.0969087224624,0.0
-1,-763.3983558212589,763.3983558212589,0.0
-1,-857.1634161254395,857.1634161254395,0.0
-1,-740.9484889057048,740.9484889057048,0.0
-1,-884.2536093841168,884.2536093841168,0.0
-1,-773.3671906112368,773.3671906112368,0.0
-1,-763.2997899295556,763.2997899295556,0.0
-1,-758.7867144135715,758.7867144135715,0.0
-1,-848.6141363323084,848.6141363323084,0.0
-1,-853.5249187988144,853.5249187988144,0.0
-1,-812.3710557780711,812.3710557780711,0.0
-1,-917.8842538845452,917.8842538845452,0.0
-1,-874.2342270663231,874.2342270663231,0.0
-1,-787.7344895079925,787.7344895079925,0.0
-1,-815.1217596103096,815.1217596103096,0.0
-1,-831.7142968733814,831.7142968733814,0.0
-1,-873.9069850504993,873.9069850504993,0.0
-1,-858.2567107799779,858.2567107799779,0.0
-1,-810.3758443488334,810.3758443488334,0.0
-1,-758.5164728939274,758.5164728939274,0.0
-1,-2432.930417418975,810.976805806325,0.1
-1,-1552.297310020863,776.1486550104315,0.05
-1,-850.9123800141197,850.9123800141197,0.0
-1,-857.6386867971501,857.6386867971501,0.0
-1,-853.9191302212355,853.9191302212355,0.0
-1,-795.2569318872065,795.2569318872065,0.0
-1,-1578.6786895363236,789.3393447681618,0.05
-1,-815.105314012385,815.105314012385,0.0
-1,-1550.2319588939486,775.1159794469743,0.05
-1,-923.5382788293922,923.5382788293922,0.0
-1,-840.3246753323558,840.3246753323558,0.0
-1,-1812.247890007014,906.123945003507,0.05
-1,-874.0808417637955,874.0808417637955,0.0
-1,-903.6057905815504,903.6057905815504,0.0
-1,-882.7650654484975,882.7650654484975,0.0
-1,-758.3275087357754,758.3275087357754,0.0
-1,-891.1097596654807,891.1097596654807,0.0
-1,-757.4602225208099,757.4602225208099,0.0
-1,-854.8887902758308,854.8887902758308,0.0
-1,-840.5906233021884,840.5906233021884,0.0
-1,-815.3371570622313,815.3371570622313,0.0
-1,-885.4416164742676,885.4416164742676,0.0
-1,-833.194572121485,833.194572121485,0.0
-1,-1680.6234553346635,840.3117276673318,0.05
-1,-807.0360848571158,807.0360848571158,0.0
-1,-1702.6230641714578,851.3115320857289,0.05
-1,-850.4837389965078,850.4837389965078,0.0
-1,-806.9106651653434,806.9106651653434,0.0
-1,-780.8267845321569,780.8267845321569,0.0
-1,-982.421194687148,982.421194687148,0.0
-1,-803.0595772741743,803.0595772741743,0.0
-1,-1571.6626067585373,785.8313033792687,0.05
-1,-821.9795095547735,821.9795095547735,0.0
-1,-831.0900519297339,831.0900519297339,0.0
-1,-851.8908237364486,851.8908237364486,0.0
-1,-892.5897394478112,892.5897394478112,0.0
-1,-852.8876970319209,852.8876970319209,0.0
-1,-2831.524515119127,943.841505039709,0.1
-1,-766.67293312617,766.67293312617,0.0
-1,-799.1286677924834,799.1286677924834,0.0
-1,-1556.8423867134604,778.4211933567302,0.05
-1,-793.3939616032969,793.3939616032969,0.0
-1,-825.5066188981181,825.5066188981181,0.0
-1,-831.4400800471531,831.4400800471531,0.0
-1,-892.8850221224566,892.8850221224566,0.0
-1,-1825.544378547618,912.772189273809,0.05
-1,-790.499825401801,790.499825401801,0.0
-1,-1669.2163585213075,834.6081792606537,0.05
-1,-843.3623407153132,843.3623407153132,0.0
-1,-874.105761462247,874.105761462247,0.0
-1,-792.537104583485,792.537104583485,0.0
-1,-1750.2852626965432,875.1426313482716,0.05
-1,-1579.9699819442578,789.9849909721289,0.05
-1,-2373.8775982897087,791.2925327632362,0.1
-1,-761.148949050842,761.148949050842,0.0
-1,-819.0389236313299,819.0389236313299,0.0
-1,-778.5748891980887,778.5748891980887,0.0
-1,-812.1114459729423,812.1114459729423,0.0
-1,-854.8542963737384,854.8542963737384,0.0
-1,-1630.0344625698924,815.0172312849462,0.05
-1,-818.7243737547286,818.7243737547286,0.0
-1,-830.5579634168524,830.5579634168524,0.0
-1,-832.6263679979697,832.6263679979697,0.0
-1,-848.8105767522602,848.8105767522602,0.0
-1,-741.6460108614981,741.6460108614981,0.0
-1,-790.460065327232,790.460065327232,0.0
-1,-881.0555635688673,881.0555635688673,0.0
